-1,103.95806255728459
-0.5,8.902684197071807
0,117.91218994680533
0.5,8.396785882375763
1,119.87176750916068
1.5,8.146629156566938
2,110.67371915833453
2.5,8.416696316639483
3,128.37160556284488
3.5,11.579336318160145
4,112.35936785222859
4.5,8.752857136758813
5,115.49552802047774
5.5,8.608091794273948
6,106.39092648315876
6.5,10.723365615103324
7,117.54807296836283
7.5,9.06905388402973
8,118.51393970069184
8.5,8.960840817902485
9,112.59711852027085
9.5,8.342668406698259
10,97.33471465561381
10.5,8.142756059365892
11,104.77199494838615
11.5,8.730959369626904
12,151.87915797028484
12.5,8.266516519582956
13,110.95861857465282
13.5,8.525792133931034
14,99.76928984279412
14.5,8.101067632744543
15,102.07991345330461
15.5,8.618212550179242
16,116.56156418763257
16.5,8.395959004097904
17,106.08430488194189
17.5,8.142756059365892
18,124.10510865593822
18.5,8.58544768708616
19,110.46088324138852
19.5,8.142756059365892
